rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,Brand,Material,Bottle Type,Color,Special Feature,Volume,rating_cat
4.0,Good,Good product,[],B011LC85PM,B07CM8GLN9,AGZLRPAZ3MUCZTSSFFCMTNFGDNWQ,1591994278773,0,True,Embrava,Plastic,Standard Bottle,Gray,"Leak Proof, Lightweight, Flip Top, Lockable Lid, Shatter Resistant",946.352,1
5.0,Water & Ice Stays Cold,I don’t leave home without this.,[],B07MZCSJ99,B07MZCSJ99,AHMWPRRNK4XIMRS3WL3TW53PW2EA,1562656673803,0,True,Hydro Flask,Stainless Steel,,Watermelon,Dishwasher Safe,710.0,1
5.0,great improvment,the new lids are what they needed to do ! the magnet works  and doesn't chew up the thread!,[],B07664TBN1,B097881CZ6,AFZGKNO2AZEHDR3EUG23XGFNGRCQ,1539522997909,0,True,CamelBak,Plastic,,Charcoal,"Carrying Loop, Magnetic Lid, Leak-proof when closed",750.0,1
5.0,Loveeeeee,My daughter loves this bottle.  It's perfect,[],B07S64VSSD,B07S64VSSD,AHFM4XVTGCKE65NFRDIDWX6IWG6A,1580795863333,0,True,Hydro Flask,Stainless Steel,,,,1180.0,1
5.0,"best re-usable water bottle. forget the generic ones, these are the real deal","Excellent, my go to every time for the last 20 years.",[],B00B9G8506,B00B9G8506,AFVAGNEESSXPPMYAA7YQR5OB4S5A,1633139354986,1,True,Nalgene,Plastic,,Trout Green,"Bpa Free,Dishwasher Safe,Leak Proof,Narrow Mouth",1000.0,1
5.0,CamelBak is predictably good.,"I've bought many of the CamelBak drink containers.  I actually got this color because it was on sale, and I like to have a 2-3 extras on hand for whoever needs one. They're very good water containers that hold up well.  The darker ones keep ice colder longer, but none leak.",[],B07HGRWG1R,B07HGRWG1R,AEUQADA2ATEEDPMP2MMJSZFL6ORQ,1630192244652,0,True,CamelBak,"Eastman Tritan™ Copolyester. Tritan makes the eddy® clear, vibrant, durable, dishwasher safe and 100% BPA-Free.Eastman Tritan™ Copolyester. Tritan makes the eddy® clear, vibrant, durable, dishwasher safe and 100% BPA-Free.  See more",,Yellow,"Bpa Free,Dishwasher Safe,Leak Proof,Valve",750.0,1
5.0,If your kid will settle down and listen to your instructions they can learn how to use this,My son is four and he's a little slow he got it within 3 minutes and surprise me he really liked it,[],B015DK90LG,B00PUDI2Z2,AHQLVPHPSPMHRL6E367XAMAN5KGA,1624683515210,0,True,CamelBak,Plastic,"Reusable, kids, straw top",Iguanas,"Carrying Loop, Straw",400.0,1
5.0,Five Stars,True to pic on site.,[],B0083VRJW0,B0083VRJW0,AH6SRBIR6F57WFVPLNTWFIXGZZ4Q,1503389845927,0,True,POLAR,,,Pink,"Bpa Free,Dishwasher Safe,Double Wall,Insulated",354.882,1
5.0,Does not leak,Works great,[],B073VY8683,B073VY8683,AFTMVPXOOPXZFSZSPK5AIACFX7UA,1563477800261,0,True,Contigo,Plastic,,Pink,"Bpa Free,Dishwasher Safe,Spout Cover,Straw",414.029,1
4.0,Works...,"Works as expected, and doesn't leak when shut.  However, while my toddler knows how to shut the lid, he often doesn't and I get water everywhere.",[],B0083W76HC,B0083W76HC,AG4FIEWS5CBB6TOTG2MQFHLOS3QQ,1565717802350,0,True,Polar Bottle,,,,"Bpa Free,Dishwasher Safe,Double Wall,Insulated",354.882,1
5.0,Great,"Very nice bottle, perfectly made.",[],B07BZ6X3XZ,B07BZ6X3XZ,AGUFOE5TLI22LDI25A7VBQMERT2Q,1554259362884,0,True,Simple Modern,,,,Dishwasher Safe,502.7495,1
5.0,Great bottle,Love this water bottle.  We tried everything. It's the only one that didn't mold.,[],B01LA75PTW,B00PUDI2Z2,AEAHW5IHXJWPNDC4F6VHBFKFVXLA,1573529321334,0,True,CamelBak,Plastic,"Reusable, kids, straw top",Iguanas,"Carrying Loop, Straw",400.0,1
5.0,Just the right size and lightweight.,"Made well, uncumbersome to handle and cleans well. Travels well hands free with back pack.",[],B09LMQMSW8,B0B5WK9WMS,AHJH4R6Y4DHAKL727I3ZAD2TBQVA,1676130665983,0,True,Nalgene,Plastic,reuseable,Clear with Sprout,"Leak-proof,Push Button",650.0,1
5.0,Water Bottle,It's a water bottle. Keeps things hot and keeps things cold. Easy to clean as well. Has not absorbed any colors or aromas left from previous beverages. Would recommend.,[],B07HGSLDNG,B07SP1NZ78,AHSSDNEMHCJBRRMCLPGASYU2JQLQ,1575480933668,0,False,CamelBak,other,,Terracotta Rose,,591.47,1
5.0,Get this if your kids like to bite,I got this water bottle for my 4 year old son who loves to bite when he drinks out of straw bottles and made absolute mess out of them. This mouth piece is scratch free and he has not destroyed it yet after 6 months. It does not leak at all!,[],B073VXCTRQ,B073VXCTRQ,AFN2QP2FLQZNAS7GV6VNT3FQKTEQ,1607812323174,0,True,Contigo,Plastic,,Nautical with Space Station,"Bpa Free,Cover,Dishwasher Safe,Spout Cover,Straw",414.029,1
5.0,Love it,"My new fave water bottle, I love the magnetic cap. Best thing ever. Recommend for sure!",[],B07665NMH4,B07R1C6RGG,AEVHZYUOMUFISZEBTVY435GMCDVA,1548562994760,0,True,CamelBak,Plastic,,Iris,"Lightweight, Leak Proof",384.4555,1
5.0,Five Stars,I like this product,[],B01FSM3CWC,B07CM8GLN9,AHM6H2RTY7WP3GVOHHJCVTGJ2KKA,1486529485000,0,True,Embrava,Plastic,Standard Bottle,Gray,"Leak Proof, Lightweight, Flip Top, Lockable Lid, Shatter Resistant",946.352,1
5.0,Nice,Awesome product!! Keeps water so cool!,[],B079834YHC,B079834YHC,AHTKEXEO26UB4IMEEBNH5MOVHYKA,1552140080720,0,True,Corkcicle,Stainless Steel,,,,473.176,1
5.0,Good quality.,Excellent product .,[],B011LC85PM,B07CM8GLN9,AFDKT3JOIJ2757VJBL5SGEXKVK3A,1564590960174,0,True,Embrava,Plastic,Standard Bottle,Gray,"Leak Proof, Lightweight, Flip Top, Lockable Lid, Shatter Resistant",946.352,1
5.0,love this bottle,i love that i can just put it in the dish washer without worrying that it'll melt. also very easy to clean by hand. the little magnet cap is awesome because who wants to get smacked in the face when taking a swig... not me.,[],B07HGSJ4K4,B097881CZ6,AFXUPEMB4HNRVEI2ULEB3CMLNS6A,1621805830842,0,True,CamelBak,Plastic,,Charcoal,"Carrying Loop, Magnetic Lid, Leak-proof when closed",750.0,1
5.0,Keeps your drink cold for a long time,This bottle is great. I load it with ice and water early in the morning and by early evening there is still ice in the bottle. Works great!,[],B01N7R9FUU,B08PPMW6K2,AG7MNOEDOER4RUE5VKTX2TJFCY6Q,1582832696573,0,True,Contigo,Stainless Steel,,Stainless Steel,,946.352,1
5.0,Awesome innovation!,I replaced my Camelbak bite straw on my insulated aluminum Camelbak with this and it's fantastic. Adding the magnet in the cap keeps it from flopping on your face while drinking and the chute opening allows for much better hydration flow than the straw.,[],B077M99ZX3,B07CJQQXS4,AE6VYARVNTPYEJPYM37CZUL6AN7Q,1586045430653,0,True,CamelBak,Eastman Tritan™ Copolyester,Replacement part,Black,"Carrying Loop, Magnetic Cap, Leak-proof when closed",900.0,1
5.0,"So worth it, I wish they made Marine Corps canteens","This is my second Swell purchase. My last one took a serious beating over the past 6-7 years, and other than the lid rattling and dented base it still works great. This new bottle is no different. I fill it from the water cooler at work and the next day it’s still cold enough to make you gasp.<br />I highly recommend getting a rubber bumper cover for the bottom, Hydroflask makes on that fits this bottle well. Also I stopped dropping my old Swell the second I bought a $10 leather neck loop with a single brass snap. I has held u so well that it’s now on my new Swell.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61JVaqI6LlL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61JVaqI6LlL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61JVaqI6LlL.jpg', 'attachment_type': 'IMAGE'}]",B01DNHG1NG,B07V5X8R76,AELGL722NI5IGIWXIVU4VLTCMVRA,1581265457875,0,True,S'well,Stainless Steel,,Blue Marble,Cold 24 hour,260.0,1
5.0,Best there is,Left cold water in car on the hottest day and after work it was still cold!!,[],B01N6K88FQ,B0BTHXPZWZ,AFPETXSN7FAGBI6V4NI557DWVGRQ,1515774247424,0,True,Contigo,Stainless Steel,,Steel & Monaco,,709.764,1
4.0,Cleaning 👎,No so easy to clean. I use a straw brush to clean..,[],B073VXCTRQ,B073VXCTRQ,AG7EZDCTXNTLZUXGVXVG7ELSYIQA,1565806911583,0,True,Contigo,Plastic,,Nautical with Space Station,"Bpa Free,Cover,Dishwasher Safe,Spout Cover,Straw",414.029,1
5.0,👍🏼👍🏼,Good product,[],B076D1K6HY,B00PUDI2Z2,AHWKUC2S3NVBYOR2JIIPKMDSW3NQ,1569809392366,0,True,CamelBak,Plastic,"Reusable, kids, straw top",Iguanas,"Carrying Loop, Straw",400.0,1
5.0,love this,We love this brand. Ice stays cold and worth the price.,[],B07D4B1N96,B07D4B1N96,AHQEWESTII3U64U6BHXGIG32QD7A,1582865407564,0,True,Simple Modern,Stainless Steel,,-Simple Stainless,Durable,414.029,1
5.0,Great!,Love made in USA,[],B005KE10J6,B08GPR9N86,AGL5DCXJCB72T2MGZAS7GA22ZGDA,1568260146374,0,True,Nalgene,Other,,Foliage,"Bpa Free,Dishwasher Safe,Leak Proof,Narrow Mouth",900.0,1
5.0,Solid,"This bottle matches the standardized us military canteen used for years, so many backpacks and carriers will fit this bottle. It's rounded on one side, and concave on the other, good if you have it in a large pocket on your pants so it fits the shape of your leg.<br /><br />Unlike the military surplus bottles, this does not stink of plastic, it's just pure water. It's very strong, a stable design, and made with thick plastic, it's very hard to crush one.",[],B001U03VEQ,B08GPR9N86,AHMSE4FU3Q6CVFS25RNJIN5BBB7Q,1382546407000,0,True,Nalgene,Other,,Foliage,"Bpa Free,Dishwasher Safe,Leak Proof,Narrow Mouth",900.0,1
5.0,Five Stars,We have purchased many of these for our kids. They are very durable.,[],B00T7YGX42,B08W2VZSLJ,AE4P3AAY3K7C56U4D6QWPFKVFKHA,1463424772000,0,True,Nalgene,tritan,,Pink,"Leakproof,Wide Mouth",350.0,1
5.0,Five Stars,Love the small mouth.,[],B001NCDE4S,B001NCDE4S,AEBDK6DK5SRHOJ6CWSF2E75H4ZAQ,1474481194000,0,True,Nalgene,Tritan copolyester,,Slate Blue,"Dishwasher Safe,Leak Proof,Narrow Mouth",1000.0,1
5.0,but I loved the wood grain look on the bottles,"These were Christmas gifts, but I loved the wood grain look on the bottles.  Very unique and these bottles did not appear or smell cheap.",[],B019HFLD2M,B0BGM8TW2T,AGKMEBTV3CEUAZSRMCYKDHGJEBUA,1482966484000,1,True,Healthy Human,steel,,Bahama,,470.0,1
5.0,Perfect!,Love the color!,[],B00B9G87N6,B00B9G87N6,AHU5RSY3SWS4ER6WVE6M4NIDXDOQ,1536969595421,0,True,Nalgene,Plastic,,Fire Pink,"Bpa Free,Dishwasher Safe,Leak Proof,Wide Mouth",473.176,1
5.0,A better CamelBak,"We have a couple older CamelBak Eddy bottles, and they were great! We've put them to the test over the years, so it was time to get a couple new ones. We like these better! The carrying loop is wider, so I can carry this bottle without wrenching a finger. My husband much prefers the new mouth piece... it's ok to me (I still like the old one better). Overall, this household thinks of this bottle as an improvement on what was already great!",[],B07HGSDRNT,B07HGR3S4C,AEMZFXEGU2SWGFJWMUVU3ZAT4RCA,1583906944439,0,True,CamelBak,Eastman Tritan Copolyester,Reusable,Charcoal,"Carrying Loop, Straw, Leak Proof when closed",946.352,1
5.0,"Sturdy, Compact Liter Bottle","This replaced a similar bag/bottle I've had for twenty years. They hold up quite well, and take up almost no space when emptied. I've saved the quarter-turn sealing mouthpiece for the new bottle.  Two thumbs up!","[{'small_image_url': 'https://m.media-amazon.com/images/I/81kkYpEaHjL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81kkYpEaHjL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81kkYpEaHjL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B017CXSX7O,B09LR4WBJP,AHCMP7NS4TUMT7I2WVQSJIKOAPJQ,1675173170518,0,True,Platypus,Polyethylene,,Clear White,Collapsible,1000.0,1
5.0,Five Stars,Works well,[],B00O0UVB40,B00O0UVB40,AFOMXYGRPY34OV6T7AEEC2C2MZ2Q,1487018771000,0,True,CamelBak,BPA-Free,,Fire,Insulated,600.0,1
5.0,Works well,Hubby bought this for me. I really like it!,[],B08RSQBWBS,B0BT9R5X9F,AFSXBEFXVUCCKJ7NWHWWJTY4G2PA,1667586386014,0,True,Contigo,Tritan Plastic,,Clear and Grey,"Spout Cover, Push Button",946.352,1
5.0,Holds water,"Love the bottle and color so much, bought it twice. Lost the first one, semi stolen. Can't blame em though, its a great bottle. Mouths a little wide on it, but I prefer it over the small sipping opening. Pretty well insulated too and holds col drinks a little longer than expected, but definitely not a thermos.",[],B00A4D13JK,B00A4D13JK,AGEB57S3KEYU4YQN5BY2VPZFXNDA,1430502830000,0,True,Nalgene,Plastic,,Saftey Orange,"Wide Mouth, Leak Proof",1000.0,1
5.0,He loves it,"This shark water bottle was a HUGE hit! Baby loves it and even at only 10 months old, he's already mastered drinking out of it!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51A3vCAQOFL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51A3vCAQOFL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51A3vCAQOFL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61ZluEVrxEL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61ZluEVrxEL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61ZluEVrxEL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B015DK90LG,B00PUDI2Z2,AHRL34P32WESSNH2KYDXYBNJ3NSQ,1510710919394,1,True,CamelBak,Plastic,"Reusable, kids, straw top",Iguanas,"Carrying Loop, Straw",400.0,1
5.0,No-brainer,Cool design and holds water. Seems like a good call,[],B01N4BBZ9S,B09XFGNC8V,AHQATJLJVLANDCAZH4LB3NVGBQRA,1525526646639,0,True,Platypus,,,Blue Prisms,Collapsable,1000.0,1
5.0,Nice clean taste,"Unlike regular &#34;issue&#34; polyethylene canteens and WW2 aluminum canteens, this canteen will not leave your clean water tasting of warm plastic or untreated aluminum.  Canteen seems correctly sized to store in a case with a traditional canteen cup without rattling or sticking together.  Translucent design lets you see immediately how much water remains in the container and also provides a way to visually inspect for mold and fungus!",[],B004H89NCC,B08GPR9N86,AGZWKSSLNYBYKUF6IKJ2OUZEBYFQ,1398625006000,1,True,Nalgene,Other,,Foliage,"Bpa Free,Dishwasher Safe,Leak Proof,Narrow Mouth",900.0,1
4.0,Good but won’t last forever,I have had these bottles before. They insulate better than a plain bottle but not as good as something like a yetti. They are lightweight which is nice. The only issue I have had is eventually it seems like all these bottles get some mold inside you can’t get out. That is when I toss them. I don’t know if the dishwasher doesn’t get in there good enough or it just doesn’t dry all the way sometimes before I put it away. It does take forever to dry out.,[],B08QDZSTKF,B08W5CVK5Z,AELFPN43OPQRAKP4DFP3ICWEEGJQ,1653756134133,0,True,Polar Bottle,Plastic,Standard Bottle,Lime Fireworks,"Leak Proof, Insulated",354.882,1
5.0,Five Stars,I love the small mouth on this Nalgene!,[],B001PT9UAQ,B001PT9UAQ,AGJ5PAS4CKWK77EFJI2XJOYX5RIA,1434176947000,0,True,Nalgene,Tritan copolyester,,Clear,"Leak Proof, Narrow Mouth, Push",1000.0,1
5.0,I bring it everywhere,"This water bottle FINALLY made me drink more water! It's bright (I got the mango color) so I don't forget about it. It holds enough water that I'm not constantly refilling it. I find the straw really easy to drink from, and not a huge pain to clean. The only cons are that it's metal and will dent if you drop it (but mine doesn't leak even though it's dented), and the mouthpiece is open to the air so it can get dirty easily (curious little fingers, falls on the ground, someone sneezes near it). This hasn't deterred me from using it constantly!",[],B01GW2H6L0,B01GW2H6L0,AHX6N4LJVZA5B5BOYVVXYXNRLZPQ,1554929841378,0,True,Hydro Flask,"Stainless Steel, nylon, Silicone",,,"Durable,Resistant",950.0,1
5.0,great!,"cute and cozy, also durable",[],B07BKS7P9G,B08JRJNZQW,AGAIQG5V73URM2QCL2YHP4NR42DQ,1569963632849,0,True,Simple Modern,Stainless Steel,,- Midnight Black,,354.882,1
5.0,Works Well,Works as expected! Nice finish on the paint!,[],B07BKQ2XGT,B08JRJNZQW,AGONYK3OBT7GPDSXMYCVK3MN26VA,1577453410698,0,True,Simple Modern,Stainless Steel,,- Midnight Black,,354.882,1
5.0,Great water bottle,Great product ata great value. My child bit through the spout of her other contigo water bottle. It was cheaper to buy a new one than to replace the cap. We’ve been happy so far!,[],B073VY8683,B073VY8683,AHRKBGFLT4V4RRUI3OFELSMYVK6A,1580141612432,0,True,Contigo,Plastic,,Pink,"Bpa Free,Dishwasher Safe,Spout Cover,Straw",414.029,1
5.0,Doesn't Leak!,I have two of these cups and have had one of them for over 5 years. They are the only cups that I trust to not leak inside a bag.,[],B007218JZ8,B08PFMM9FW,AGMEYHIXSKENRINHBPQPE6ZTUNKQ,1648223139364,0,True,Nalgene,Tritan copolyester,,Pink,"Button,Leak Proof",354.882,1
